"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"23013",4431.62887683216,0.0779134967378742,0.112381694349777,0.693293486885651,0.488125389581037,0.981354571750874,"SPEN"
"7709",517.748372864826,0.0678250646005567,0.109371209860638,0.620136365749089,0.535168011898595,0.981354571750874,"ZBTB17"
"79363",150.401344793908,0.08719247976595,0.146826003672694,0.59384902936077,0.552613092810778,0.981354571750874,"CPLANE2"
"100506687",21.2939301651594,-0.180797422568128,0.30814820428135,-0.586722298089569,0.557390229596114,0.981354571750874,NA
"23569",0.784643865179826,-0.902160350728319,1.36505605584773,-0.660896193136961,0.50867888759415,0.981354571750874,"PADI4"
"5081",0.970191040048963,-0.547754860574663,1.08116736809726,-0.506632808885692,0.612412483410006,0.981354571750874,"PAX7"
"3362",20.1458984451348,-0.191330213069969,0.380437835356983,-0.502921095874795,0.615019748547219,0.981354571750874,"HTR6"
"255104",894.739664101765,0.0539900588391545,0.0813124620003091,0.663982586567718,0.506701456279314,0.981354571750874,"TMCO4"
"5320",168.300376298211,-0.367140088197981,0.659394965883995,-0.556783274354829,0.577675512755466,0.981354571750874,"PLA2G2A"
"5322",0.891053849144173,-0.54141226234959,1.0431517334634,-0.519015829607098,0.603749702563869,0.981354571750874,"PLA2G5"
"100302155",18.0261421450787,-0.169950127188028,0.272015756135818,-0.624780452435157,0.53211516186582,0.981354571750874,"MIR1256"
"84224",232.767364312332,-0.127836836582635,0.244837892997073,-0.522128478634487,0.601580879160291,0.981354571750874,"NBPF3"
"3339",24380.7246148514,0.0883058414452218,0.149266677183164,0.59159782418726,0.55411993121765,0.981354571750874,"HSPG2"
"100422866",5.84526758200298,0.225277866790951,0.39797190786719,0.566064745620513,0.571349767809992,0.981354571750874,"MIR3115"
"6135",3470.45600989937,0.12069784723054,0.223047995813388,0.541129485563822,0.588418336183652,0.981354571750874,"RPL11"
"58985",10.6829138789617,-0.224918855678434,0.417835979360451,-0.53829461029828,0.590373671704963,0.981354571750874,"IL22RA1"
"57822",12.9253007574515,-0.156798234284481,0.299256415916913,-0.523959474031843,0.600306727239347,0.981354571750874,"GRHL3"
"90529",136.592745877468,-0.0813041067932575,0.129721782656746,-0.626757550876357,0.53081817281585,0.981354571750874,"STPG1"
"57185",1129.3537723089,-0.06874204130651,0.120007295142497,-0.572815521130489,0.566769608780512,0.981354571750874,"NIPAL3"
"864",170.164928819637,0.190358213346277,0.358565430092599,0.530888360590471,0.595496143964685,0.981354571750874,"RUNX3"
"6007",132.724499419072,-0.558361250430651,0.812214607949551,-0.687455316569894,0.491795849388783,0.981354571750874,"RHD"
"23585",1637.7195488418,0.0515195412134002,0.0756772976771032,0.680779345917209,0.496011120912605,0.981354571750874,"TMEM50A"
"100507013",54.54086879961,-0.113502735369702,0.178744507362993,-0.634999850032882,0.525428512806776,0.981354571750874,NA
"646471",276.540804217195,-0.0463254929606214,0.0850232011310488,-0.54485707835463,0.585851818359559,0.981354571750874,"LOC646471"
"91544",527.837514312224,0.0570272674833682,0.0871027981643361,0.65471223296151,0.512653047667248,0.981354571750874,"UBXN11"
"84958",479.470609757879,0.118931236035626,0.235342246983242,0.505354383074684,0.613309952430311,0.981354571750874,"SYTL1"
"2827",6.38905433195549,-0.258650629972095,0.381157273571041,-0.678592927136906,0.497395825556359,0.981354571750874,"GPR3"
"677774",23.3389475754553,-0.142833593298947,0.205626161469914,-0.694627533179166,0.487288752867028,0.981354571750874,"SCARNA1"
"55113",213.193310993928,0.0574772761249768,0.0883022403920656,0.650915264094946,0.515101187512259,0.981354571750874,"XKR8"
"26824",47.3741788512354,-0.157753760372741,0.283032567436797,-0.55736964053781,0.577274903699972,0.981354571750874,"RNU11"
"9672",4845.25249078487,0.156007712825675,0.235104452328576,0.663567666543559,0.50696705742278,0.981354571750874,"SDC3"
"9698",4464.55098184329,-0.0336545102134692,0.0539391590522054,-0.623934647940959,0.53267050472789,0.981354571750874,"PUM1"
"692234",50.7336811766298,0.10191133831001,0.173116576421576,0.588686192949162,0.556071801650258,0.981354571750874,"SNORD103A"
"28997",185.050190712492,-0.0697357005463127,0.129820375786612,-0.537170687758127,0.591149716716183,0.981354571750874,NA
"9410",603.188616530774,-0.0663594957080966,0.13135917032698,-0.50517596558287,0.61343524962361,0.981354571750874,"SNRNP40"
"55116",367.989344055501,-0.0541738545723086,0.0898246853178997,-0.60310653336086,0.546437820416481,0.981354571750874,"TMEM39B"
"149069",319.288986501191,-0.0622349434649651,0.0897862730889927,-0.693145414369524,0.488218299849405,0.981354571750874,"DCDC2B"
"100507457",134.926201191364,-0.0732513579147991,0.117795254256812,-0.621853217915721,0.534038389084054,0.981354571750874,NA
"84734",66.3247324645067,-0.125289089486934,0.237018525920493,-0.528604627002709,0.59707974986058,0.981354571750874,"FAM167B"
"3932",45.0213030212733,0.19010045611429,0.289538888266624,0.65656277556483,0.511462090658821,0.981354571750874,"LCK"
"55108",1707.93263851636,0.0573068547963715,0.10508640657039,0.54533080601615,0.585526020365004,0.981354571750874,"BSDC1"
"8565",1023.48231710158,0.0713203595075975,0.133405292534048,0.534614168245199,0.592916684346605,0.981354571750874,"YARS1"
"64766",1237.35601699,-0.069122951132437,0.102345364264914,-0.675389174965631,0.499428541191817,0.981354571750874,"S100PBP"
"252995",108.497176187075,0.0983534235567708,0.183004955601931,0.537435848298598,0.590966586639844,0.981354571750874,"FNDC5"
"55223",231.763610276858,0.0641433979313836,0.109104157359289,0.587909750497906,0.556592871398202,0.981354571750874,"TRIM62"
"100506168",4857.6878241959,-0.0487754381824808,0.0931877807951834,-0.523410234327652,0.600688803678415,0.981354571750874,NA
"284656",17.7141748989908,-0.158715067317195,0.309801683439976,-0.51231182979658,0.608432787255487,0.981354571750874,"EPHA10"
"4520",2858.90661665795,-0.129892609939262,0.215919808326774,-0.601578016143302,0.547455066038333,0.981354571750874,"MTF1"
"51118",381.443810289173,-0.0638861846043739,0.100190821543415,-0.637645081857031,0.523704742309464,0.981354571750874,"UTP11"
"64121",409.596191553166,0.0615758579075772,0.0947822550868456,0.649655970425661,0.515914470542826,0.981354571750874,"RRAGC"
"64789",184.571251869656,0.0640026351265849,0.110326603135208,0.580119692873602,0.561833904526192,0.981354571750874,"EXO5"
"127396",82.7257511783052,-0.067459326737316,0.123488454085711,-0.546280437606692,0.58487318117045,0.981354571750874,"ZNF684"
"100507268",0.710477696438005,1.05280843574804,1.57389112716917,0.668920751616183,0.503546031942745,0.981354571750874,NA
"374969",58.4941861935021,0.148248076205045,0.216370787968852,0.685157537192062,0.493244515839136,0.981354571750874,"SVBP"
"51058",153.521072323131,-0.0652295446438681,0.103972431102492,-0.627373467679786,0.530414455485248,0.981354571750874,"ZNF691"
"10969",418.801534196319,0.068484273952831,0.132323062944613,0.517553572512879,0.604769781755794,0.981354571750874,"EBNA1BP2"
"100506711",41.8916085572599,-0.1807371841849,0.27231380566406,-0.663709222322229,0.50687643565113,0.981354571750874,NA
"23334",2895.22885643216,-0.0560667856588321,0.0847834118083125,-0.661294284613056,0.50842360605671,0.981354571750874,"SZT2"
"9670",897.69721469122,0.0506353721041899,0.0866459758325165,0.584393811918816,0.55895538907981,0.981354571750874,"IPO13"
"1802",443.276054318289,0.0563309482887493,0.111090439667399,0.507072871953718,0.612103688667172,0.981354571750874,"DPH2"
"6536",102.489344373182,-0.137230262091963,0.273494500154439,-0.501766075787523,0.61583207888801,0.981354571750874,"SLC6A9"
"55182",814.797603802274,0.0532030345582528,0.0981719587974156,0.541937180534829,0.587861782335141,0.981354571750874,"RNF220"
"11004",124.50279810876,0.142586161367507,0.209359473117364,0.681059038047803,0.495834134557951,0.981354571750874,"KIF2C"
"94163",18.1386889529148,-0.149475865433811,0.294481182606484,-0.507590549965824,0.611740519279793,0.981354571750874,"SNORD38B"
"4595",268.150257980681,0.0524944338101148,0.0946346402637727,0.554706328082385,0.579095547100243,0.981354571750874,"MUTYH"
"25974",241.267454405691,0.0785623832874488,0.132030224284866,0.595033324475343,0.551821195686557,0.981354571750874,"MMACHC"
"60313",2984.40966791148,0.0404482698713265,0.0624267023126421,0.647932188837329,0.517028810398731,0.981354571750874,"GPBP1L1"
"728963",146.07992874969,0.0879993233447791,0.137843414242932,0.638400636171789,0.523212916936477,0.981354571750874,"RPS15AP10"
"729041",4.78878331627379,0.249174522124265,0.4422146214132,0.563469659433624,0.573115114663187,0.981354571750874,"FAAHP1"
"64756",639.041483702825,-0.047256336007658,0.0809400200291535,-0.583843888235226,0.559325347542019,0.981354571750874,"ATPAF1"
"284541",14.8199931201598,0.16250012783472,0.312434916482716,0.520108730688907,0.602987793574462,0.981354571750874,"CYP4A22"
"26994",1494.04153321338,0.0316346280836107,0.0564703175876444,0.560199223857957,0.575343556363417,0.981354571750874,"RNF11"
"5865",30.3921349680384,0.366768512329104,0.557331343083793,0.658079824292175,0.510486839489953,0.981354571750874,"RAB3B"
"84950",877.638181397852,0.0336668879291093,0.0549339354256041,0.612861388288914,0.539967995792094,0.981354571750874,"PRPF38A"
"55268",658.47082091368,0.0942019426438583,0.167382372109397,0.562794883694744,0.573574564631847,0.981354571750874,"ECHDC2"
"127435",561.435422443748,0.132819728231676,0.245095025940801,0.541911153528498,0.587879712822167,0.981354571750874,"PODN"
"7804",414.434436300933,0.127762567607908,0.227851686305446,0.560726890722398,0.574983732599782,0.981354571750874,"LRP8"
"163747",10.7327359108066,0.191105653525513,0.362670034515224,0.526940842468447,0.598234670211981,0.981354571750874,"CIMAP2"
"5563",531.414428855265,0.169074150703967,0.26517948655504,0.637583822566436,0.523744629214423,0.981354571750874,"PRKAA2"
"114803",1382.98358909903,-0.0573164772644436,0.0909907200584456,-0.629915635656338,0.528749782415948,0.981354571750874,"MYSM1"
"3725",3448.417332277,0.106963715516638,0.198747184404856,0.538189840711147,0.590445993087369,0.981354571750874,"JUN"
"54596",1.7184878624545,0.458658912216134,0.756896354064255,0.605973208555312,0.544532544013099,0.981354571750874,"L1TD1"
"23421",171.170746079413,-0.12619001229502,0.201972034416958,-0.624789529200411,0.532109203785207,0.981354571750874,"ITGB3BP"
"55225",386.639165405634,-0.103070899561315,0.171375061217762,-0.60143464766058,0.547550527424405,0.981354571750874,"RAVER2"
"205",2010.0712815499,0.137923689555186,0.221628873716443,0.622318235175661,0.533732632949202,0.981354571750874,"AK4"
"100422871",5.18252338424992,-0.508423931836758,0.742228946263759,-0.684996097762111,0.493346383400278,0.981354571750874,"MIR3117"
"57708",1620.40270741162,0.0351437822712565,0.0515327846742793,0.681969400516353,0.495258299852038,0.981354571750874,"MIER1"
"100302279",45.7707988814682,-0.146352947453575,0.290991518649066,-0.502945749529132,0.615002414670615,0.981354571750874,"MIR1262"
"5876",831.943498172208,-0.0753322764508716,0.11783698560337,-0.6392922906602,0.522632802760935,0.981354571750874,"RABGGTB"
"374987",53.6003686841613,-0.0997537639466693,0.170179545241291,-0.586167766550512,0.557762780407353,0.981354571750874,"NEXN-AS1"
"91624",201.63188063837,-0.0838430125244468,0.147048679260327,-0.570171816205271,0.568561169694213,0.981354571750874,"NEXN"
"80135",411.869629294576,-0.0453659425176034,0.0834527537128831,-0.543612289579847,0.58670830099354,0.981354571750874,"RPF1"
"84144",195.718699003244,-0.0856438848870052,0.159313908286023,-0.537579460628415,0.590867413330148,0.981354571750874,"SYDE2"
"8915",681.967975391035,-0.0450499207346084,0.0845896896266982,-0.532569878591797,0.594331357716537,0.981354571750874,"BCL10"
"23576",1098.68021339831,-0.0733910894261227,0.130981828994901,-0.560315045142483,0.575264567018331,0.981354571750874,"DDAH1"
"51100",2688.60341974492,0.0417005394051918,0.0608752500957671,0.685016313519694,0.493333626730239,0.981354571750874,"SH3GLB1"
"84230",281.871324490263,-0.0814885046034891,0.159634852823485,-0.510468128746261,0.609723537557919,0.981354571750874,"LRRC8C"
"100505809",76.1366676737658,-0.105221654812558,0.167872665806281,-0.626794447489026,0.530793983662597,0.981354571750874,NA
"100505840",0.967211111518911,-0.595162863433369,1.07946579530226,-0.551349441569586,0.581394151858504,0.981354571750874,NA
"8317",380.470846264936,0.195250942043909,0.310227459864022,0.629379946344823,0.529100343448087,0.981354571750874,"CDC7"
"50999",1743.69080314119,-0.0665076292742807,0.110932735370901,-0.599531139766042,0.548818750975006,0.981354571750874,"TMED5"
"2730",490.648801465664,-0.0855317620281282,0.128345989773675,-0.666415539581364,0.505145532616593,0.981354571750874,"GCLM"
"5825",1589.3915443458,-0.0634065158686655,0.113079236905865,-0.560726421610444,0.574984052446829,0.981354571750874,"ABCD3"
"25950",379.434963071536,-0.0998109677229518,0.14829764979064,-0.673044838295552,0.500918765615324,0.981354571750874,"RWDD3"
"51375",617.581737600446,0.0710963079348123,0.110598417246083,0.642832960046996,0.520332493681096,0.981354571750874,"SNX7"
"2135",397.762409349413,-0.0941663615343701,0.15482313349987,-0.608218936057442,0.543042277134215,0.981354571750874,"EXTL2"
"51611",342.327775589842,-0.0912227020599592,0.137629303691285,-0.66281452868918,0.50744934747576,0.981354571750874,"DPH5"
"55599",623.943353350828,0.056648054797577,0.109505495937565,0.517307869459587,0.604941261487365,0.981354571750874,"RNPC3"
"279",6.52205457643961,0.211893452956647,0.406001106521474,0.521903634135636,0.601737427886534,0.981354571750874,"AMY2A"
"84722",71.8514835676047,0.133508376293572,0.23992087616837,0.556468359176379,0.577890718779875,0.981354571750874,"PSRC1"
"284612",15.9909167785049,-0.187150236884666,0.316990686292483,-0.590396642480482,0.554924761036731,0.981354571750874,"SYPL2"
"2946",530.185014347828,-0.0932184264611313,0.15766010596409,-0.591261980265087,0.554344899745089,0.981354571750874,"GSTM2"
"10768",3959.48660893941,0.0535791646347896,0.100559015940351,0.532813135985454,0.594162939774461,0.981354571750874,"AHCYL1"
"9122",393.432899058195,0.0666720614540856,0.110319114579632,0.604356386544052,0.545606725391833,0.981354571750874,"SLC16A4"
"128346",60.2298026474557,-0.0685086908501533,0.135874247600385,-0.504206588518832,0.614116211034226,0.981354571750874,"C1orf162"
"643355",76.1162135350217,-0.214834961096449,0.377510862346933,-0.569082859658261,0.569299909805076,0.981354571750874,"LINC01750"
"4343",1423.03547672749,-0.0496805291985681,0.0888863805296278,-0.558921725719369,0.576215141459277,0.981354571750874,"MOV10"
"64858",140.000931802482,0.0711651936480102,0.105903673085158,0.671980409884232,0.501596167848997,0.981354571750874,"DCLRE1B"
"56944",1860.59895333379,-0.145468935591216,0.217734955211165,-0.668100973728068,0.504069140328183,0.981354571750874,"OLFML3"
"51592",3050.80677097261,0.0681687473132802,0.110910284445013,0.614629631998435,0.538799340704314,0.981354571750874,"TRIM33"
"4893",2145.26483319313,0.0589235346704788,0.096784936552237,0.608808940414777,0.542651086907939,0.981354571750874,"NRAS"
"126868",90.1820214948818,0.282157836797858,0.506818116294246,0.556724054895551,0.577715979135939,0.981354571750874,"MAB21L3"
"914",60.9339193115815,-0.180156449238211,0.31067754395371,-0.579882430334435,0.561993904766682,0.981354571750874,"CD2"
"80263",236.875845482774,0.0717519958930767,0.136327309063852,0.526321515372024,0.598664836563036,0.981354571750874,"TRIM45"
"10885",855.432288509424,-0.0835492552289241,0.130469708334779,-0.640372821364336,0.521930247992117,0.981354571750874,"WDR3"
"653820",23.1257447475097,0.140111351541246,0.257574922488361,0.543963481334551,0.586466603142767,0.981354571750874,"FAM72B"
"2210",6.3305861393926,-0.263497961188861,0.474882682309981,-0.554869594121905,0.578983860714055,0.981354571750874,"FCGR1BP"
"100130000",93.6878419974649,-0.10208539054911,0.187918472731954,-0.543242976940985,0.586962519813528,0.981354571750874,NA
"728875",75.3613472765558,0.149363780650135,0.260693521113297,0.572947804810315,0.566680035178769,0.981354571750874,NA
"100505971",36.9646780953903,-0.151125377552018,0.257868670989944,-0.586055595555117,0.557838154954519,0.981354571750874,NA
"148738",9.16902448486923,0.181969910899047,0.361510307420864,0.503360228363285,0.614711028601296,0.981354571750874,"HJV"
"388692",1475.37353575514,-0.0761278251960654,0.13100022582147,-0.581127434847436,0.561154569650594,0.981354571750874,"LINC02591"
"642441",39.9132396591304,0.145539316980864,0.273481645153677,0.532172156925125,0.594606765162553,0.981354571750874,NA
"126961",92.0284430151646,0.146772182100833,0.23081168098763,0.635895815466545,0.52484433027578,0.981354571750874,"H3C14"
"554313",77.0582353426251,0.176812705966423,0.263666992469548,0.670590976558599,0.502481132432709,0.981354571750874,"H4C15"
"54460",539.1468477557,-0.0569588667011044,0.107271508611896,-0.530978518323808,0.595433665357225,0.981354571750874,"MRPS21"
"405",2785.22002188338,0.0525960984646976,0.0958465490137729,0.548753178970896,0.58317484586277,0.981354571750874,"ARNT"
"8416",200.783010378041,0.0830579682093812,0.129902780102863,0.639385609327315,0.522572108347099,0.981354571750874,"ANXA9"
"55793",793.641808817635,-0.0543983834193511,0.0941565730102613,-0.57774387576131,0.563437052069121,0.981354571750874,"MINDY1"
"10962",93.0972505486238,-0.155097590018464,0.239922814759373,-0.646447859383513,0.517989354151606,0.981354571750874,"MLLT11"
"126626",378.035748516858,0.0513005001377,0.0843564162763202,0.60813987130106,0.543094710061192,0.981354571750874,"GABPB2"
"10500",387.326849136001,0.0703212596721745,0.115637191547553,0.608119747038793,0.543108056156824,0.981354571750874,"SEMA6C"
"5993",725.670473924886,-0.0672464563264154,0.122900360617808,-0.5471624004061,0.58426716519539,0.981354571750874,"RFX5"
"100505481",7.30838254623041,0.210527887434986,0.373035297700629,0.564364521890205,0.572506078645261,0.981354571750874,NA
"23126",3864.48133345394,-0.0357415231866896,0.0551553942835422,-0.648015006527738,0.516975244350095,0.981354571750874,"POGZ"
"100505516",188.717526490929,-0.0673162757056995,0.124020452078067,-0.542783666546596,0.58727876035442,0.981354571750874,NA
"57530",1129.82121212558,0.0881544217013145,0.170230233483956,0.517854084419282,0.604560079773102,0.981354571750874,"CGN"
"693139",24.6948619992655,0.131042770340321,0.241133806404416,0.543444207572219,0.586823995039166,0.981354571750874,"MIR554"
"6277",3768.63185814153,0.17046754688617,0.265514491698951,0.642027279925088,0.520855470528673,0.981354571750874,"S100A6"
"6271",350.239439921776,-0.163186686901738,0.308465464339123,-0.529027413980882,0.596786432869587,0.981354571750874,"S100A1"
"26097",1122.11847990032,0.0385475958425189,0.0558962938363933,0.689627043169383,0.490428756392412,0.981354571750874,"CHTOP"
"23557",320.704415030054,0.0719096118052527,0.103644504922131,0.693810172177278,0.487801262540176,0.981354571750874,"SNAPIN"
"11000",662.374711808657,0.115782015953092,0.204600707290804,0.565892549865566,0.571466826410855,0.981354571750874,"SLC27A3"
"200186",740.811187710206,0.0749500074190036,0.141755476887074,0.528727418967457,0.59699455370207,0.981354571750874,"CRTC2"
"27173",1684.69446212731,0.059476205489868,0.0939010006544852,0.633392669676807,0.526477250712873,0.981354571750874,"SLC39A1"
"5872",814.043936234341,0.0779729131297321,0.147399883613982,0.528988973518673,0.596813099004926,0.981354571750874,"RAB13"
"7170",3542.08051562169,0.0602726237033206,0.0905286469153392,0.665785094078414,0.505548473773689,0.981354571750874,"TPM3"
"3570",1167.85306324615,0.153005157952466,0.223273105259601,0.685282527757057,0.493165655087871,0.981354571750874,"IL6R"
"90780",851.838239172349,0.0661864587845851,0.104560655549146,0.632995828468921,0.526736367113869,0.981354571750874,"PYGO2"
"8751",1408.27429295258,0.0777152600149818,0.136453486458231,0.569536638690217,0.568992013759355,0.981354571750874,"ADAM15"
"54344",291.83712046622,0.119232349890119,0.181447772217694,0.657116637106287,0.511105922074394,0.981354571750874,"DPM3"
"1196",1385.57611997419,0.0545013627371565,0.078760360852528,0.691989754074459,0.488943763401463,0.981354571750874,"CLK2"
"284618",55.9127836897257,0.123821680511921,0.194221223802203,0.63752909227893,0.523780266298649,0.981354571750874,"RUSC1-AS1"
"55249",1442.05737762457,0.0327996064519709,0.0545784884786125,0.600962162314627,0.547865188343881,0.981354571750874,"YY1AP1"
"9673",690.136711734394,0.0580583962764149,0.0908466487314189,0.639081320963859,0.522770030690636,0.981354571750874,"SLC25A44"
"10485",0.59038758990016,-1.1010350887861,1.80988175149773,-0.608346422563219,0.54295773794032,0.981354571750874,"MIR9-1HG"
"9047",131.602877356703,0.207702144092894,0.346629612690456,0.599204847158786,0.549036290856254,0.981354571750874,"SH2D2A"
"4914",134.096046830871,0.173209692669424,0.297742145459831,0.581743952982939,0.560739161038683,0.981354571750874,"NTRK1"
"100505799",2.60157289673078,-0.404171476112883,0.721076808134358,-0.560510990720386,0.575130945110579,0.981354571750874,NA
"910",1.79111438121186,-0.582543885148436,0.940329105924548,-0.61951063885837,0.535580015483033,0.981354571750874,"CD1B"
"56833",54.3119981160029,-0.143618695633803,0.225471549561242,-0.636970366830221,0.524144145968631,0.981354571750874,"SLAMF8"
"100505633",37.9618484844961,-0.282472064563072,0.476479595365064,-0.592831397841184,0.553293992830464,0.981354571750874,"LINC01133"
"5824",1275.68249323093,0.0646430606957702,0.0966193194687862,0.669049016813389,0.503464210591019,0.981354571750874,"PEX19"
"257106",319.351370063793,0.106277156500331,0.184275173558808,0.576730736147779,0.564121365798907,0.981354571750874,"ARHGAP30"
"9191",613.238040566441,0.0351390722744359,0.0631674292533374,0.556284665844294,0.578016268132372,0.981354571750874,"DEDD"
"22926",1049.60288123609,-0.0544436590000622,0.0864703950845387,-0.629621952655991,0.528941957188879,0.981354571750874,"ATF6"
"1805",85.7652050894578,-0.194025226112649,0.33922678254431,-0.571963170647663,0.567346925863276,0.981354571750874,"DPT"
"8548",628.518427021593,-0.0568350301125163,0.101839201205619,-0.558085977105843,0.576785675717888,0.981354571750874,"BLZF1"
"2153",17.96985478744,-0.193753404427511,0.290214967210834,-0.667620303286268,0.504375994188397,0.981354571750874,"F5"
"4653",91.1331312237921,0.257133406490687,0.419005962756259,0.613674814552137,0.539430234358843,0.981354571750874,"MYOC"
"26052",251.595882978104,-0.0795358096552333,0.121460578200379,-0.654828182391981,0.512578383462804,0.981354571750874,"DNM3"
"92346",10.1694811738543,-0.16600148247095,0.288174666548966,-0.576044676164285,0.564584984432426,0.981354571750874,"C1orf105"
"619498",60.7983033598113,-0.116707426962521,0.18484234804313,-0.63138900905592,0.527786200698532,0.981354571750874,"SNORD74"
"677679",39.1184558882035,-0.146530012372995,0.263506332190789,-0.556077765398449,0.57815769427399,0.981354571750874,"SCARNA3"
"100506128",1.61747907723487,-0.499702884408499,0.878698642423729,-0.568685167226571,0.569569815617255,0.981354571750874,NA
"26092",1460.51239157779,0.0435744019065441,0.0677379895340298,0.643278641812265,0.520043312496643,0.981354571750874,"TOR1AIP1"
"5768",2467.22344116256,-0.110314634741835,0.176021292968827,-0.62671187605338,0.530848117675337,0.981354571750874,"QSOX1"
"9213",3093.33809176238,-0.0934337402977941,0.162660228726002,-0.574410481465519,0.565690061783196,0.981354571750874,"XPR1"
"284648",3.21559200219898,0.277009823450261,0.532117670381305,0.520580012409213,0.602659376110336,0.981354571750874,"LINC01686"
"3918",1473.64785801672,-0.0951201965318999,0.170245660805078,-0.558723177331418,0.57635065888274,0.981354571750874,"LAMC2"
"23057",83.1108102158805,-0.174591054853236,0.266255721606112,-0.655726959781613,0.511999819177612,0.981354571750874,"NMNAT2"
"23127",48.9295781490741,0.153699434815525,0.284340816038501,0.540546506677793,0.588820197376647,0.981354571750874,"COLGALT2"
"80267",1980.33747100426,0.0430611606954397,0.0794531945115843,0.541968903329134,0.587839928256203,0.981354571750874,"EDEM3"
"10216",106.366727454367,-0.182875024531958,0.309749026062359,-0.590397415794106,0.554924242708335,0.981354571750874,"PRG4"
"6003",0.759215041741209,0.798318812034516,1.50069284765705,0.531966826710002,0.59474897151126,0.981354571750874,"RGS13"
"5997",198.048634797491,0.109976146975287,0.217328032452235,0.506037558681982,0.612830283391488,0.981354571750874,"RGS2"
"360023",1116.0361108683,-0.0538501187862867,0.098054878710066,-0.549183472507408,0.582879545460947,0.981354571750874,"ZBTB41"
"5788",741.170803350939,-0.161449924382533,0.281151458323028,-0.574245374167811,0.565801768620325,0.981354571750874,"PTPRC"
"91156",20.2320742043955,-0.246753541351256,0.477755758469317,-0.51648470369427,0.605515919634608,0.981354571750874,"IGFN1"
"1465",1971.87260957361,-0.07122027921084,0.112974795181849,-0.630408571187946,0.528427304421087,0.981354571750874,"CSRP1"
"6051",1210.32405431117,0.0409435298286161,0.0765732259097728,0.534697726811985,0.592858893642122,0.981354571750874,"RNPEP"
"100506636",101.205996438265,-0.0573498275903267,0.102550058973219,-0.559237392591884,0.575999716824795,0.981354571750874,NA
"5778",193.986634852926,0.148340364595527,0.27851080252683,0.532619787992736,0.594296801433067,0.981354571750874,"PTPN7"
"5877",262.642871367222,0.051108335553027,0.0831253696506005,0.614834385312809,0.538664098559766,0.981354571750874,"RABIF"
"4656",1.61303016496673,0.480935749270436,0.847018318880587,0.567798521649493,0.570171783778652,0.981354571750874,"MYOG"
"54900",19.6694156930451,-0.147004318307005,0.286402140077365,-0.51327939891544,0.6077558924953,0.981354571750874,"LAX1"
"23114",79.5558718593847,-0.161473600212406,0.280153502644505,-0.576375446632573,0.564361436844574,0.981354571750874,"NFASC"
"442891",3.16936998813448,-0.338500082665511,0.572196121104617,-0.591580526641881,0.554131517065924,0.981354571750874,"MIR135B"
"8934",168.954383118344,0.0951996904850128,0.16610001649979,0.573146785239079,0.566545311815233,0.981354571750874,"RAB29"
"553",185.19208082148,0.178479374903594,0.350992712562736,0.508498805004941,0.611103576933093,0.981354571750874,"AVPR1B"
"9641",213.731634710775,0.0894503720122364,0.144793582064931,0.617778569578612,0.536721311879557,0.981354571750874,"IKBKE"
"574431",24.8223085598035,-0.119226709604162,0.217905321885554,-0.547149140610625,0.584276274127559,0.981354571750874,"IKBKE-AS1"
"1939",789.994169928527,0.0314430657372811,0.0607317818624728,0.517736591501365,0.604642064313655,0.981354571750874,"EIF2D"
"100129101",82.8171053223558,0.192394238190235,0.324232200855595,0.593384116946245,0.552924115963527,0.981354571750874,NA
"4179",5156.78668060628,-0.0572005169995936,0.105252072450304,-0.543462144430472,0.586811648254402,0.981354571750874,"CD46"
"407026",27.6354418933653,0.173508078847126,0.250408088717046,0.692901254652302,0.488371522265369,0.981354571750874,"MIR29C"
"100505631",52.7894639237068,-0.142927243092934,0.216179448492501,-0.661150928497684,0.508515527361751,0.981354571750874,NA
"55758",1586.61922562632,-0.066000359538707,0.0973087501133564,-0.678257191278505,0.497608636265141,0.981354571750874,"RCOR3"
"51514",128.095854514753,-0.120038201725166,0.227691576280712,-0.527196498377157,0.598057140073728,0.981354571750874,"DTL"
"149647",0.876680179375018,-0.543437610165093,1.06427335331492,-0.510618450111932,0.609618254042136,0.981354571750874,"GARIN4"
"55509",29.8923559770159,-0.239420607756664,0.356293617131304,-0.671975573641643,0.501599246740194,0.981354571750874,"BATF3"
"128387",239.09816622938,0.105270277001999,0.157680702742263,0.667616741752275,0.504378268193752,0.981354571750874,"TATDN3"
"1063",440.681312446904,0.132229366076646,0.23286500472901,0.567837001659069,0.570145652343103,0.981354571750874,"CENPF"
"55699",2023.46243800077,0.0538118664297065,0.0806331843480759,0.66736625701662,0.504538213861053,0.981354571750874,"IARS2"
"79802",11.9787703965184,0.208920423053694,0.399472427283895,0.522990846888212,0.600980622871385,0.981354571750874,"HHIPL2"
"9015",166.56113815055,-0.0936301299643779,0.145012240605142,-0.645670528044084,0.518492751132644,0.981354571750874,"TAF1A"
"148362",1077.19084966189,0.0723790651285396,0.141358893602856,0.512023426922727,0.608634613908425,0.981354571750874,"BROX"
"55061",122.23104802076,-0.293841961946388,0.473902107827667,-0.620047805428295,0.535226313843937,0.981354571750874,"SUSD4"
"100288102",136.704581133444,0.091375012158276,0.152982757917293,0.597289612256015,0.550314038602774,0.981354571750874,NA
