gene	log2FC	                          p	               padj	        n
MYOM1	2.49920532158997	0.00237476325338724	0.148131763242248	9
NDUFAF4	0.858629727850567	0.00238486396982195	0.148131763242248	9
ASIP	-1.83930861481573	0.00241900654724494	0.148131763242248	9
CASP2	-1.00170485507616	0.00242720465767413	0.148131763242248	9
AP2A2	-0.716621115119108	0.00247525928675136	0.148131763242248	9
POLR3D	-0.700236871903621	0.00247769357484129	0.148131763242248	9
HSD17B6	1.9750822902054	0.0024940780270575	0.148131763242248	9
ASNS	-2.32183999878776	0.00250717215100468	0.148131763242248	9
LOC100996756	1.09154319519124	0.00251077854957097	0.148131763242248	9
DCAF7	-1.24130540766103	0.00251935633743722	0.148131763242248	9
DXO	-0.971890606732147	0.00252051554387527	0.148131763242248	9
FLNC	-0.698701631383388	0.00253311249427079	0.148131763242248	9
TAF5	1.44920663986051	0.0025492964905558	0.148131763242248	9
DGKZ	-0.965669651201075	0.00257173392247496	0.148131763242248	9
HAT1	0.935996180554684	0.00257789659275455	0.148131763242248	9
DCN	1.07967738760632	0.00261028668139545	0.148131763242248	9
GJC2	-0.761840392880965	0.00261189564895297	0.148131763242248	9
HDGF	-0.749544621563805	0.00261450987991654	0.148131763242248	9
SH3BGRL3	0.740368810948718	0.00262419353384408	0.148131763242248	9
SARS	-1.04769329208127	0.00262812287704824	0.148131763242248	9
GORASP2	-0.723088653129497	0.00263361830848859	0.148131763242248	9
IFT74	2.80367514650588	0.00264385822430452	0.148131763242248	9
LOC101927770	1.75799728487488	0.00265156618746274	0.148131763242248	9
RNF208	-0.92014259011748	0.00265387050596162	0.148131763242248	9
NDUFA6	0.649779083471993	0.00265399475516829	0.148131763242248	9
EDF1	0.915720263872552	0.00266074362307251	0.148131763242248	9
UTP3	1.05651095326317	0.00266730994918694	0.148131763242248	9
BEND5	-1.24521670307964	0.00267458573807489	0.148131763242248	9
SPAG11A	-1.30169579656631	0.00275153924439336	0.151319463451772	9
POLR2K	1.03622201063951	0.00275500420728844	0.151319463451772	9
TMEM208	0.828928127858415	0.00278235260308003	0.152190088458555	9
AFF1	1.12816609906571	0.00282060336075197	0.153647434922938	9
GMNN	1.20534546477996	0.00286643593135987	0.155069280950816	9
PCYT1A	-0.717261759124524	0.00287697570184158	0.155069280950816	9
MAGEA2	2.50431537953408	0.00288184959688001	0.155069280950816	9
RHO	-1.84691362462371	0.00292883469704523	0.156959452974849	9
RAB9A	0.910714369540622	0.00296278210666255	0.157678171885501	9
MIR7703	1.10624671419696	0.0029660697136428	0.157678171885501	9
ETHE1	-0.887446446230433	0.00303333811777848	0.160609186660135	9
RPS25	0.641736979470802	0.00305037389190397	0.160867725924832	9
WDR1	-0.669953618192055	0.00312350213758916	0.161765107467596	9
