gene	log2FC	p	padj	n
CSN1S1	0.0176417143614424	0.100506580974079	0.184070325197064	148
MPLKIP	0.140037598350466	0.100589898645777	0.184194730526445	148
TUSC1	0.288328314548563	0.100590610049297	0.184194730526445	148
ZNF645	0.0418324904457666	0.100616685741198	0.184227734455714	148
FRMD3	-0.273296469124017	0.100690201712747	0.184318008559112	148
MAP3K7CL	-0.226006753255899	0.100694236165462	0.184318008559112	148
PTPLA	-0.436157454812329	0.10069785359184	0.184318008559112	148
INMT	0.169949729492044	0.100698212718046	0.184318008559112	148
ANP32D	0.011688304340956	0.10071591763943	0.184330102702627	148
AC004538.3	-0.0403272012010232	0.100720932866619	0.184330102702627	148
KCNG2	0.0211453053978427	0.10073893641096	0.184335652977124	148
ABHD17C	-0.34754008112036	0.100740078882253	0.184335652977124	148
CYCSP44	0.0372266505710636	0.100773719708904	0.184382463569751	148
FKBP1A-SDCBP2	0.675958114943662	0.100790631554137	0.184398660639585	148
KXD1	0.266608328746112	0.10081271978264	0.184424324668331	148
GCSAM	0.0078176815727102	0.100903434846296	0.184575518810622	148
CDC42SE2	-0.304286731110298	0.100986518216147	0.184712729777396	148
PACS2	0.233788128378087	0.101119301545156	0.184937223213637	148
SSTR3	0.0504023249908547	0.101125419564065	0.184937223213637	148
DEPDC4	0.0302136453742448	0.101159916384067	0.184985524845545	148
ZNF677	-0.250381958556795	0.101181911866878	0.185010960082647	148
MED22	0.261606187434974	0.101197792803042	0.185025211709573	148
SSR2	0.159853403934517	0.101253880014954	0.185112966419667	148
ADARB1	-0.221257776628316	0.101318855557707	0.185216955509775	148
VAMP5	0.374303492069507	0.101354046938754	0.18526159416734	148
CPLX2	0.0204246125021037	0.101359468347323	0.18526159416734	148
NR1H3	0.307594874878909	0.101381999423686	0.185287974024598	148
KIAA0408	0.0446249910918247	0.101403121196052	0.185301806490685	148
FLJ41455	-0.147601923664349	0.101405765693613	0.185301806490685	148
LOC285095	0.0494349606308761	0.101445970995765	0.185360470881897	148
CRTAP	0.190272553466801	0.101474685493534	0.185398131764917	148
ZMYND8	-0.368659108011706	0.101492558642719	0.185403078300599	148
SPACA4	0.050876982669289	0.101493599463068	0.185403078300599	148
LOC101929460	0.0320239523232131	0.101550971141818	0.185493071988249	148
BPIFA1	0.0388813730539613	0.101603443310066	0.185565899468912	148
CD2BP2	0.264299655020303	0.101607062436474	0.185565899468912	148
SIM2	0.0237568689218962	0.101622307108634	0.185578927819104	148
ARHGAP9	0.440271167953356	0.101662572211378	0.185623200182714	148
LRRC4	0.149983373672581	0.101662776288881	0.185623200182714	148
THAP4	0.34956718316316	0.10167638924384	0.185633241772986	148
GAS8	0.12162368849753	0.101881629026923	0.185993111955317	148
LOC101929690	0.0211423878522053	0.101937334439025	0.18607995946744	148
SHANK2-AS3	0.0350308637854389	0.101964258302197	0.186114258472618	148
RP3-368A4.6	-0.320753855881104	0.10197245392913	0.186114370285458	148
LRRC20	0.206874768625389	0.102102734903354	0.186337287595815	148
ZNF90	0.0222909357316637	0.102130597159348	0.186373270298763	148
LOC286058	0.0322916331143235	0.102154431254289	0.186401897049058	148
TMEM180	0.413234112113225	0.102174333659686	0.186411980870902	148
LOC645166	0.326875773784891	0.102176252277185	0.186411980870902	148
RP3-406C18.2	0.0233574100389622	0.102275929962599	0.18657895690833	148
NDUFV3	0.239388390735321	0.102323288173679	0.186650469059538	148
DDT	0.307790677891348	0.10243195284831	0.186833791547299	148
CELSR3-AS1	0.0212954446928856	0.102446098690272	0.186834458796729	148
RGS19	0.335462381803548	0.102448650352437	0.186834458796729	148
GLDC	-0.322982490277485	0.102470215817196	0.186858893591889	148
BRWD3	0.0658713205670397	0.10256131176834	0.187010106252759	148
LOC100652931	0.0209526032240727	0.102598579344464	0.187063152075968	148
SLC38A3	0.024420252991404	0.102626890024829	0.187072231602595	148
TCP11L1	0.0625129752348648	0.102627374456007	0.187072231602595	148
LOC101930112	0.0917753239952442	0.102631800609184	0.187072231602595	148
XIST	-0.207305738258642	0.102637911155554	0.187072231602595	148
RAB40C	0.339185437203951	0.102644440364466	0.187072231602595	148
PIK3CG	-0.233525965734955	0.102684900422246	0.187131065046673	148
TMEM120A	0.407459923427474	0.102935876328396	0.187573498757064	148
LOC101928717	0.409631981523139	0.102972141774016	0.18762463994501	148
SLC16A5	0.36348562041595	0.103037799434296	0.187729324021077	148
RNF216	-0.121035116247485	0.103190991214721	0.187993461182644	148
SLAIN1	-0.524618302875433	0.103252945036377	0.188091352104483	148
RAC3	0.384444862560088	0.103273651455526	0.188100001906325	148
CUEDC2	0.311162410348454	0.10327413566203	0.188100001906325	148
SHC1P1	0.0111008586552052	0.103366525964691	0.188253292531411	148
PTN	-0.407289889147246	0.103415683042764	0.188327827763328	148
WDSUB1	-0.28591248697055	0.10347463555144	0.188420187936088	148
C2orf80	0.0172902406268531	0.103512884983938	0.188474837532428	148
ACTL9	0.0186911125977696	0.103565229378739	0.188555140302821	148
ANKZF1	-0.113882852138285	0.103598255814574	0.18860026201762	148
CALHM1	0.0736160044593022	0.103612020792677	0.188610313926043	148
KRTAP7-1	0.0317977866773378	0.103654235455537	0.188672148545958	148
NNMT	0.287196833909823	0.103664749650015	0.188676276508818	148
COL12A1	-0.54096296667002	0.103679349023887	0.188687838503543	148
FAM228A	0.0566756275688686	0.103719571338425	0.188738661004788	148
STK25	0.196845754203402	0.103723772879117	0.188738661004788	148
TSEN54	0.304748131481251	0.103733090284744	0.188740604828227	148
CCBL1	0.390140105630877	0.103755369465677	0.188765095772449	148
SERPINB13	0.030410678507958	0.103763051115826	0.188765095772449	148
HYMAI	0.360248413994146	0.103847756615146	0.188904171677099	148
CBX6	0.296582082801171	0.103982922895179	0.189135008811646	148
MRPL33	-0.109476597086153	0.10400310480301	0.189144641121823	148
LOC400965	0.0132750829972575	0.104004752183289	0.189144641121823	148
PRUNE	-0.0939563396967253	0.104081900501874	0.189269900133752	148
EIF4E2	-0.123654209096946	0.104137738351399	0.189356389849799	148
RHOU	-0.3740868575835	0.10416119424567	0.189371298894411	148
AL928768.3	0.0376409940106101	0.104162491109535	0.189371298894411	148
ANKLE2	-0.173289073450888	0.104207299788851	0.189437710088107	148
KCNJ6	0.0450037068644604	0.104267281241884	0.189531691015675	148
KLHL17	0.252697169904152	0.10431118042173	0.189596425806259	148
ADAMTSL5	0.0553881176716673	0.104327521983541	0.189600806355753	148
LRRD1	0.0151673211038972	0.104330163986842	0.189600806355753	148
NECAB3	0.404063718082311	0.104467064149173	0.189834518920902	148
TNNT1	0.250631533088166	0.10449907204218	0.189877602312982	148
HMGB4	0.0373157847633083	0.104561846155979	0.189976577467545	148
LOC100272216	0.31983649105963	0.10459858281099	0.190028233660112	148
CLDN17	0.0161678238394012	0.10460692312048	0.190028297022357	148
EPYC	-0.424323211942747	0.104674273766603	0.190135549680842	148
RP11-477N3.1	-0.131895725870312	0.104695245606396	0.190158547231432	148
IL7R	-0.392730139154199	0.104714344246368	0.190178139098024	148
USP32P2	-0.330819975240169	0.10483839740939	0.190388327067771	148
KIAA1456	-0.411172356820925	0.104903625685531	0.1904916631496	148
BCKDHB	-0.467970828534113	0.10502321491712	0.190693687588581	148
ARMC12	0.0381027077788543	0.105101218697877	0.190820178051691	148
C1orf122	0.390329313944211	0.105147294543153	0.190888685166019	148
DEF8	0.228652509084324	0.105163739649457	0.190903392826054	148
TRIM43	0.0361716998254993	0.105188790709717	0.19093371927317	148
LOC100133315	0.124588331884031	0.105227966197841	0.190975482448174	148
BC070363	0.284702738903786	0.105228492448607	0.190975482448174	148
HCRTR1	0.0107069228395841	0.105238620418046	0.190978714718028	148
IL20RB	0.0296620393019943	0.105358403767477	0.191180924593534	148
JADE1	-0.247311960275106	0.105399768947656	0.191240817884407	148
ZNF362	0.2831927457302	0.105443974365808	0.191305854689532	148
LOC101928409	0.442630057630144	0.105516473149345	0.191419461476633	148
TM4SF20	0.040925531180356	0.105532018445776	0.191419461476633	148
PSG1	0.0383777437003852	0.105536535015338	0.191419461476633	148
SMPD1	0.310646032773367	0.105540057103485	0.191419461476633	148
FDPSP5	-0.0381690769564649	0.105604151798894	0.191520528944094	148
LOC101927490	0.0788882970349373	0.105635089168922	0.191561452023851	148
TIGIT	0.0660290103065673	0.105728184419988	0.191715078422041	148
FBXO43	-0.0776024504803366	0.10576333526864	0.191763619220737	148
NOXRED1	0.00647785494622399	0.105833155892553	0.191875008464471	148
SCNN1D	0.0218600635714297	0.105850922828743	0.191892014445895	148
DHX36	-0.402158535964515	0.105866385723629	0.191904841178628	148
CST11	0.0694378802074272	0.105904024725905	0.191957861501125	148
GSE1	-0.188085698880373	0.105995542022585	0.19210852356438	148
GLIS2	0.358614651994329	0.106026964334093	0.192150252987251	148
ADAM20	0.0400867701317	0.106035540896396	0.192150576248181	148
FAM226A	-0.309713139489117	0.106058725337378	0.192177368790625	148
BMPER	-0.0527241433493679	0.106100204187007	0.192237303753462	148
KYNU	-0.502480110573257	0.106115987654356	0.192246197911535	148
KCNV1	0.0182968270636557	0.106124606336001	0.192246197911535	148
PTPRG	-0.260387432026705	0.106130320184467	0.192246197911535	148
KRTAP5-9	0.0638706977852558	0.10619334219324	0.192345128988389	148
ZFP28	0.0803774049246385	0.106232847318505	0.192401452279537	148
GPR65	-0.142993980298518	0.106247108609149	0.192412050417708	148
RP11-669I1.1	0.0135538133116895	0.106309578238735	0.192509944606432	148
SND1-IT1	-0.2227633099272	0.106389648786313	0.192639693275629	148
LOC100130264	0.0378152188734235	0.106408936517166	0.192657412590849	148
SNRPA	0.31048712327858	0.106424334715519	0.192657412590849	148
CCL4	0.504018613037498	0.106429811599124	0.192657412590849	148
LOC100131510	0.0214614379881116	0.106433116046693	0.192657412590849	148
FBXL19	0.311441767692701	0.106466473024236	0.192702547487899	148
ARNTL	-0.265080295932687	0.106510082308533	0.192762009798462	148
RP11-138I18.2	0.0549254167987937	0.106516175257079	0.192762009798462	148
EMX2	-0.150743325070606	0.106554200907075	0.192815573928653	148
VWCE	0.228295403748491	0.106571937462746	0.192818733500894	148
TRIM35	0.192234197639473	0.106572801741796	0.192818733500894	148
DAPK1-IT1	0.47548010540589	0.106585060768529	0.192825665405546	148
LINC00269	0.0181245923416876	0.106622505992505	0.192878157582899	148
EMX2OS	-0.201766604888239	0.10664302914446	0.192900032162642	148
HIST1H3C	0.0170733792054154	0.106764286222067	0.193104100297304	148
MIR7111	0.107778227519664	0.106780488128048	0.193118138358212	148
PCDHB5	-0.37715935966929	0.106807868664104	0.193152389743494	148
KRT5	0.320516452113224	0.106866433583329	0.193211790391484	148
CA5A	0.0332814715774659	0.106877937577187	0.193211790391484	148
ITM2C	0.276279053049569	0.106879353802358	0.193211790391484	148
RDH16	0.0333073505013731	0.106879389534353	0.193211790391484	148
COX7A1	0.323664263431315	0.106882938417177	0.193211790391484	148
LOC101927123	0.0198199729626863	0.106956507082974	0.193329505613718	148
KRT2	0.014755523954638	0.106976033218427	0.193349525241931	148
GRK1	0.0240936328626314	0.107006302579924	0.193388957585203	148
ADRA1D	0.0660042953424189	0.107023078019423	0.193403998505995	148
ZBTB16	0.686616356896105	0.107047288822303	0.19343247261525	148
TRIB3	0.476516489811962	0.107092949666993	0.193499698995561	148
HSPBP1	0.378012704132979	0.107184625421288	0.193649150270433	148
NCSTN	0.148215122069142	0.107195528507003	0.193649150270433	148
PRSS3P3	0.0128539512727285	0.107201054953029	0.193649150270433	148
ZNF688	0.439990674582403	0.107224299136439	0.193675847812562	148
PDCD11	-0.104554060270534	0.107246964270198	0.193701495303294	148
AL832615	0.0126552093629059	0.107323165890605	0.193814604960582	148
COX8A	0.218701034159501	0.107326531680532	0.193814604960582	148
RPL12	0.0716453146899583	0.107342027942475	0.193827290610357	148
ITGA1	-0.355134628600694	0.107394760340891	0.193907206171054	148
GLIS1	0.257053851208523	0.107424748825215	0.193934645977862	148
TFAP2B	0.0321767972238899	0.107426910101548	0.193934645977862	148
WWP1	-0.433113674306748	0.107446352724588	0.193954441841308	148
DAND5	0.0318341120301822	0.107485179329523	0.193993846998969	148
AK291611	0.018576665045913	0.107487559530027	0.193993846998969	148
YIF1B	0.439748565663617	0.107493618542523	0.193993846998969	148
LILRA6	0.0501418878476322	0.107574723761098	0.194110380357408	148
GAL3ST3	0.0535157464463153	0.107575158344927	0.194110380357408	148
RP11-464F9.20	0.0521793371112137	0.107608925246798	0.19415599792183	148
TCEAL4	-0.233262024640936	0.107660865660838	0.194225416561029	148
MT1H	0.519008593908724	0.107664377545609	0.194225416561029	148
LCN2	0.62610162575855	0.107696996663765	0.194268943840031	148
LRRC1	-0.484365296287177	0.107707390635603	0.194272376645062	148
WBP2	0.29227049156777	0.107726440125364	0.194291419680619	148
HIVEP1	-0.196339595829522	0.107740397425632	0.194301276353627	148
SUSD2	0.396905402603256	0.107787952061081	0.194371716831458	148
LOC100506282	-0.19367968115493	0.107813255371937	0.194391428593434	148
LOC102723809	0.0457707856552052	0.10781587538683	0.194391428593434	148
VPS13D	-0.282183542330894	0.107858514189047	0.194438402626615	148
FLJ90680	0.0341492797239814	0.1078589250934	0.194438402626615	148
CHCHD2	0.133533563804646	0.107871302099197	0.194445394471728	148
MTMR14	0.197034613365283	0.107904740364015	0.194481552032658	148
RP11-536G4.2	0.103894322638375	0.107930098052878	0.194481552032658	148
AC007401.2	0.032125081480337	0.107931098514422	0.194481552032658	148
AP001347.6	-0.337866925282972	0.107937366142398	0.194481552032658	148
RP11-506O24.2	0.334176657293947	0.107940263580376	0.194481552032658	148
GPBAR1	0.403307230025792	0.107942361418825	0.194481552032658	148
PNPLA5	0.00723168401298825	0.107974501073207	0.19452414051614	148
AGPAT2	0.367560267827326	0.108025073883298	0.194599928387517	148
LOC100506271	0.0255412283601621	0.108062493942005	0.194641715200826	148
RBPMS-AS1	0.115046900167733	0.10806528444913	0.194641715200826	148
RP11-218I7.2	0.0570754157848922	0.108110381291031	0.194702640875247	148
LTBR	0.218716012385036	0.108116129909092	0.194702640875247	148
CTSE	-0.282928218220778	0.108134112341762	0.194719698597476	148
OR1E3	0.0510005737089823	0.10822467879511	0.1948674471419	148
RHBDD3	0.320425416514724	0.108242596711752	0.194884373053578	148
PRR5	0.381559506215107	0.10829009307372	0.194954546347212	148
SEC14L3	0.033664667158772	0.108335322480809	0.195020627723124	148
GNA12	-0.104473452269984	0.108389561471839	0.195102916094381	148
CYP2J2	-0.470952675753795	0.108427371191605	0.195155620898672	148
KIAA0040	-0.245962434408268	0.108489001290117	0.195251187722637	148
LUC7L3	-0.269439642345345	0.108549218357677	0.195332558957182	148
LINC00302	0.0568292517108111	0.108551288773626	0.195332558957182	148
C14orf169	0.177316034389245	0.108616840774394	0.195435146030052	148
DUSP27	0.010526161401684	0.108707786198847	0.195583403965528	148
PP14571	0.0405242430460952	0.108746658332884	0.195637957434847	148
BC053951	0.0152967900649363	0.108797670438371	0.195714340720963	148
TUBB4BP7	0.0387890747152014	0.108856675959683	0.195805090091003	148
TMEM30B	-0.252336155992318	0.108893542483141	0.195841151428484	148
SH3GL1P1	0.0451814707033117	0.108893843027673	0.195841151428484	148
LINC00636	0.0446448320442642	0.108941125599814	0.195910787842785	148
KLF8	-0.310340387979879	0.108957478307368	0.195924795950376	148
EN1	0.0107320359220791	0.10898252990474	0.195954442767815	148
TMEM248	-0.11579195821767	0.10903990542863	0.196042199921975	148
LOC152578	0.00642921102524363	0.109105805150343	0.196145267686009	148
ALDH4A1	0.36699725025974	0.109189029194669	0.196269429150103	148
TMPRSS6	0.093967054136638	0.109192026383377	0.196269429150103	148
GSTM2	0.332135130514176	0.109209241967705	0.196284953355938	148
AP5S1	0.396513773857326	0.109249661098184	0.196342176256889	148
RAB30-AS1	-0.157172525303822	0.10932392064566	0.196460202982461	148
OVCH1-AS1	0.0494946648269618	0.109366650509613	0.196521555301966	148
ABAT	-0.502052446137552	0.109437965360919	0.19663425847792	148
IMPG2	0.023133856501556	0.109485638239068	0.196704468230064	148
DUOX1	0.671111015274558	0.109496670335213	0.196708842436374	148
LL0XNC01-7P3.1	0.00859716780519599	0.109528074516058	0.196748392782606	148
ENPP6	0.00812184470953113	0.109535884058778	0.196748392782606	148
MEGF11	0.0472489130040252	0.109587566770035	0.19682577342793	148
ACACB	-0.205182158375343	0.109601628273069	0.196833552803261	148
B3GALT6	0.36393155229614	0.109617371678782	0.196833552803261	148
DUSP22	-0.13783746193909	0.109617706722865	0.196833552803261	148
RALYL	0.0179414844137565	0.109686251187442	0.196941177679407	148
LOC100506851	0.0225682090958489	0.109733218216446	0.197010046515402	148
MRPL28	0.317907514263581	0.109773807557024	0.197067455229871	148
TBC1D2	0.335329197267971	0.109789907284196	0.197067558292817	148
RP11-673E11.2	0.0194118247933064	0.109791091152034	0.197067558292817	148
TGM4	0.0478298658061102	0.109872081379275	0.197197460147303	148
KCNAB3	0.102160581901957	0.109915835224639	0.19726051532981	148
POU3F1	0.0653922914530832	0.109958876677679	0.197322282226298	148
C10orf55	0.0158273726594121	0.109976611445368	0.197338629901186	148
ADCK3	0.325515894396743	0.109995168620881	0.197343046896869	148
STAT3	-0.193129129526615	0.110001121615075	0.197343046896869	148
CDCP1	-0.252953630804464	0.110004948431935	0.197343046896869	148
SLC34A1	0.0384633318865914	0.110147637751933	0.197583532086572	148
LINC00839	-0.152840329413207	0.110239695862593	0.197733164105999	148
SRA1	0.273672918892994	0.110251913114736	0.197739576080987	148
IL2RB	0.447660777889885	0.110276189334583	0.197767613417091	148
HSD3B1	0.0142208887073361	0.110296260099006	0.197788104950644	148
OR2J2	0.0186068815075921	0.110384067633352	0.197930052308079	148
SLC39A4	0.440690747347723	0.110400348145267	0.197943732118464	148
BC040646	0.0132273688196463	0.110417955566942	0.197959788698608	148
RP11-1L12.3	0.0126965923477239	0.110462425564624	0.198023998818349	148
MMP15	0.364742757612218	0.110483922353216	0.198047018445752	148
BLNK	-0.297692317795867	0.110523708786435	0.198102816845565	148
TBP	-0.0979344265289922	0.110633093936934	0.198283345548884	148
NRG1-IT1	0.0139902903482726	0.110645060635862	0.198289260386035	148
RP11-66N11.7	0.0309122263398586	0.110672046093235	0.198322087610685	148
AF086288	0.0229992225242374	0.110716786214718	0.198386723204069	148
CCIN	0.0251698965213109	0.110727557722816	0.198390487133753	148
TRAF4	0.27231433195354	0.110882567685674	0.198652662175885	148
ZNF705G	0.018109111924274	0.110896616410693	0.198662275561905	148
LOC100240728	0.0223247679292128	0.110944690419193	0.198732836200668	148
SLC25A51	0.347355771397842	0.111081072918436	0.198960013623401	148
G0S2	0.620732841701848	0.111088906207996	0.198960013623401	148
RP11-12M5.1	0.0483790568013547	0.111155623602747	0.199050873339111	148
ANKRD33B	-0.259875679107188	0.111157037091513	0.199050873339111	148
CFL2	-0.178962376059448	0.111172015125713	0.19906211504745	148
RP11-432J9.6	0.0563846502204132	0.11118487991637	0.199069571366035	148
HERC2P2	-0.484698102276933	0.111216125716824	0.199109933990684	148
CCDC184	0.319860515774648	0.11127790355974	0.199204947456917	148
CEBPB	0.271888999573806	0.111286889217481	0.199205447136284	148
RAB3GAP2	0.0566068327230663	0.111297159274987	0.199208245655299	148
NUS1P3	-0.454533663175783	0.111374652264952	0.199318711286791	148
RAB33A	0.184407540203037	0.111376299117204	0.199318711286791	148
NEGR1	0.087386854464424	0.111461377105368	0.199455365882278	148
RP11-798M19.6	0.00972988183555977	0.111492935961717	0.199495883342304	148
CASC17	-0.00691423793817336	0.111501457875061	0.199495883342304	148
C15orf39	0.388317005337114	0.111514883080196	0.199504302515824	148
RP11-375I20.6	0.0150556742125492	0.111539582181703	0.199532888218716	148
SHANK3	0.229114064608743	0.111601250747716	0.199627598866996	148
PKD1L1	0.0148059294936905	0.111649781711627	0.199698796557382	148
LOC102606465	-0.350105047558441	0.111664406453123	0.199702370211754	148
LOC101928851	0.0117694468441571	0.111669236210191	0.199702370211754	148
HLA-DPA1	0.276057552852022	0.111711044328556	0.199761523582444	148
SPATC1L	0.366231304222975	0.111776684373528	0.199863280592867	148
PCSK4	0.0748341262751061	0.111876653661791	0.200023468728944	148
GRIK3	0.04929224838138	0.111883756678017	0.200023468728944	148
GJB6	-0.607608666341503	0.111944435218385	0.200116312039741	148
LOC441259	0.267680689788001	0.112040916253291	0.200273137802757	148
ITGB2	0.357122726146881	0.112073879017452	0.200316409024241	148
LOC100506119	0.391110358925736	0.112216936722708	0.200548331882491	148
TMEM39B	0.335872908268703	0.112226293605893	0.200548331882491	148
PLXNC1	-0.407114750599416	0.112229931880394	0.200548331882491	148
RPS16	0.0405592894475945	0.11225349999928	0.200574781724601	148
DCXR	0.45489996267624	0.112266996962662	0.20058323367997	148
LOC101926963	0.0776997443356511	0.112314717190299	0.20064273550415	148
GAS5-AS1	0.0530220387442836	0.112334111983679	0.20064273550415	148
PHF2P1	0.0360203444616803	0.112336048135214	0.20064273550415	148
FMO2	0.0534984216381937	0.112341254115031	0.20064273550415	148
LINC01252	-0.0122760303755248	0.112344147051734	0.20064273550415	148
RP11-27I1.6	-0.0694826185851476	0.11246430772115	0.200841660994373	148
CTC-338M12.4	0.144442935404976	0.112555737806413	0.200989251620286	148
MRPL20	-0.116062312751051	0.112570760029839	0.201000389377455	148
CPSF2	-0.130385730486739	0.112674006499697	0.201164740797676	148
PKN3	0.341738210017011	0.11268678913538	0.201164740797676	148
PRO0471	0.00681116901920719	0.112689181940726	0.201164740797676	148
CYTH4	0.250297281649533	0.112699145476062	0.201166831681409	148
DNAJC27-AS1	0.0194243882635821	0.112733020101305	0.201211599962389	148
HOXA-AS2	0.0835189446116694	0.112810667771346	0.201286340728255	148
ZHX1-C8orf76	-0.0530803793863184	0.112816620414333	0.201286340728255	148
LOC101927900	0.0361266655282618	0.112818475416565	0.201286340728255	148
LINC00668	0.0376520160819473	0.112823371455785	0.201286340728255	148
PODXL2	0.262070943373879	0.11282868092851	0.201286340728255	148
BTBD17	0.0093201390184756	0.112831647715366	0.201286340728255	148
BC069782	-0.0194124972657756	0.112836477542858	0.201286340728255	148
LINC00354	0.0195615900265237	0.112916560472471	0.201413495252992	148
LOC101929196	0.00921992736363757	0.112964617611344	0.201483508804766	148
CHMP1B	-0.212079103774831	0.11300867232619	0.2015463732811	148
ADCK2	0.368333156633801	0.113024892351628	0.201549539249446	148
SMIM24	0.540668332689227	0.11302806547682	0.201549539249446	148
MRI1	0.322991106039327	0.113052843686819	0.201578013057545	148
MYO5C	-0.368109417817268	0.113068394865319	0.20159003152174	148
CELA2B	0.0835669955399678	0.113083656114719	0.201601531237711	148
PLP1	0.0450943478886056	0.113157453234644	0.201717376704998	148
FAM163A	0.0131024121401146	0.113173041207185	0.201729447087908	148
MYL4	0.111872685050668	0.113189497675548	0.201743063551961	148
NRBP1	-0.131372526056522	0.113259172768431	0.201851524609885	148
TMEM109	0.226084037857692	0.113337750488735	0.201963928510402	148
GFOD2	0.193498762949515	0.113339896943774	0.201963928510402	148
AC104667.3	0.0284927320329259	0.113364201131913	0.201991505482296	148
LAMB4	0.0158617287850753	0.113413325342878	0.20206329885104	148
LOC100132352	-0.235224810562648	0.113427062435682	0.202072038349949	148
TPCN1	0.196306184551125	0.113455259155216	0.202106534527511	148
C3orf22	0.0110742978602535	0.113516300252095	0.202199528981545	148
KCNK7	0.0510800859787827	0.113527179663203	0.202203166020091	148
EPS8	-0.294564359847449	0.113568941152029	0.202261802254099	148
LOC102724165	0.12156901947302	0.113628489826099	0.202352105169766	148
TMEM259	0.189074287184562	0.113640155546703	0.202357129652779	148
TRAFD1	-0.122754098016828	0.113688458319878	0.202416220708115	148
SIGLEC1	0.166489654836656	0.113691033755244	0.202416220708115	148
ACSBG2	0.0244014069904895	0.113759208082932	0.202521839475372	148
LSMEM2	0.0189584770737161	0.113775567313611	0.202535204243011	148
LOC101928104	0.0495905536608734	0.113802775980663	0.202567878826636	148
C6orf165	-0.128224155946407	0.113818919654991	0.202580854275083	148
SPIB	0.100209523830072	0.113895587471187	0.202701543352579	148
AK090844	0.16441539879861	0.113916634319029	0.202723231952974	148
CLYBL-AS1	0.019216576394916	0.113963711675347	0.202791236827806	148
TMEM256	0.360767767169013	0.11402266814579	0.202880367616119	148
CHGA	0.349889323546919	0.114106209712558	0.20300845906297	148
SLC7A8	0.199303338078289	0.114117678629698	0.20300845906297	148
RP11-124L9.5	-0.258701393859337	0.114123481855906	0.20300845906297	148
CELA3A	0.0332516996694725	0.11413282787056	0.20300845906297	148
SZRD1	0.229284491751052	0.114145298545529	0.20300845906297	148
B9D2	0.247949366698189	0.114158841490271	0.20300845906297	148
SLC44A1	-0.350530865526249	0.114162341566458	0.20300845906297	148
CYP27C1	-0.322938428285716	0.114165639980911	0.20300845906297	148
ZMIZ1-AS1	0.0900519387907448	0.114271069698549	0.203180142578706	148
HOXB8	-0.541098691354859	0.114306852313664	0.203227972720229	148
RP11-465I4.3	0.0225603746500833	0.114433137368911	0.203436688655842	148
SERPINI1	-0.163038825608744	0.114475095184687	0.203495468714602	148
RPL29	0.071097343155296	0.114504006121733	0.203531048793136	148
OR52K3P	0.00904567298939204	0.114518934920954	0.203541772002751	148
ASRGL1	-0.296864620830438	0.114604480806288	0.203677187675474	148
LOC284632	0.0165272811818193	0.114612927942383	0.203677187675474	148
PIGR	0.329310764905979	0.1146369115503	0.203703986973506	148
SNTG1	0.0125914128238533	0.114706401603646	0.203811638478793	148
ASCC2	-0.140653839147065	0.114719467245201	0.20381902551407	148
NOTCH1	0.225544694816535	0.114764400309665	0.203883025008552	148
SLCO5A1	-0.298801654810133	0.114787035011392	0.203907403809056	148
DNAJC14	-0.150150540681544	0.114820498408872	0.203937992845661	148
PITPNM1	0.343868766524236	0.114822081461442	0.203937992845661	148
TCEB2	0.208526136645327	0.114854903048619	0.203949794888444	148
XAGE3	0.0651156851457835	0.114855123341525	0.203949794888444	148
ZDHHC3	-0.18670384777721	0.114855467969301	0.203949794888444	148
NRN1	0.0964478601161508	0.114895583892367	0.204005196295	148
CSGALNACT1	-0.262506357314615	0.114915942850156	0.204025511943165	148
PDLIM7	0.425869902206328	0.114938900373163	0.204042797505524	148
ATP5J2-PTCD1	0.216238872952076	0.11494351473115	0.204042797505524	148
MRPL10	0.223695227043534	0.115014991189988	0.204153840064152	148
ELL3	-0.153714576673495	0.115046229021149	0.204193446590946	148
LINC00621	-0.38645989298244	0.115061336181438	0.204204419161597	148
HEATR9	0.00911853987159433	0.11507517190245	0.204213133725901	148
TOX2	0.512897699161331	0.11511078763927	0.204260494895803	148
OSER1	-0.243546008069143	0.115267055640962	0.204494168285013	148
RMND5B	0.25517243444229	0.115272243113345	0.204494168285013	148
FRY-AS1	0.0169538729317736	0.115273050461528	0.204494168285013	148
OR10J1	0.013050411805196	0.115278224761368	0.204494168285013	148
RP11-38C18.2	0.108625682254985	0.115294083243632	0.204506444268107	148
LCNL1	0.0452318732160243	0.115311379713201	0.204521268824655	148
LOC100129069	0.0247700752725454	0.11532786738214	0.204534656670285	148
NPHS2	0.0424441008565947	0.115344815764605	0.204548859455446	148
BRSK1	0.147512534569416	0.115385412212757	0.204588901076647	148
XCL1	0.416080403063472	0.115389671853975	0.204588901076647	148
MRPL27	-0.1057089079786	0.115394220646597	0.204588901076647	148
ZNF321P	0.229518544431132	0.115426342447963	0.204629994979807	148
LOC100130654	0.0179539126950807	0.11554852576514	0.204830732897373	148
RP11-342L8.2	-0.103499693370038	0.11556167479676	0.204838171626112	148
CRISP1	0.0159031823371146	0.115581762371984	0.204857907124563	148
MST1R	0.37135612200567	0.115592880183964	0.204860776561984	148
CDK5RAP3	-0.262260807707701	0.115601288732158	0.204860776561984	148
LAMP3	-0.288386633769343	0.115718979369689	0.205053457866984	148
ISL2	0.00816668598701427	0.115734830945523	0.205063194539122	148
